run_name,env,sparsity,seed,iteration,avg_return,iter_start_step,iter_end_step,window_size,used_frac
atari_ddqn_lth_sweep-Breakout-v5-S75-s3,Breakout-v5,75,3,7,1.3862433862433863,13734994.0,14238596.0,251801,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,0,13.085889570552148,834.0,10003480.0,5001323,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,1,-20.865861411315958,10003480.0,20004896.0,5000708,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,2,11.380053908355794,20004896.0,28436353.0,4215728,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,3,5.733615221987315,28436353.0,38427616.0,4995631,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,4,11.676528599605522,38427616.0,48428743.0,5000563,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,5,11.153658536585366,48428743.0,56586624.0,4078940,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,6,11.431192660550458,56586624.0,66592897.0,5003136,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,7,6.302405498281787,66592897.0,74496386.0,3951744,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,8,6.809876543209876,74496386.0,84501698.0,5002656,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,9,-13.253561253561253,84501698.0,94496253.0,4997277,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,10,-0.5742857142857143,94496253.0,104496201.0,4999974,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,11,-19.070378151260503,104496201.0,114496352.0,5000075,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,12,-2.2647814910025708,114496352.0,124499405.0,5001526,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,13,-11.522330097087378,124499405.0,134495753.0,4998174,0.5
atari_ddqn_lth_sweep-Pong-v5-S75-s2,Pong-v5,75,2,14,-3.921511627906977,134495753.0,144490318.0,4997282,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,0,1060.9537572254335,377.0,10002124.0,5000873,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,1,882.5990099009902,10002124.0,16514613.0,3256244,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,2,886.978021978022,16514613.0,24384361.0,3934874,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,3,859.2233009708738,24384361.0,31039192.0,3327415,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,4,928.6144578313254,31039192.0,39587621.0,4274214,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,5,867.2755741127348,39587621.0,47036295.0,3724337,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,6,889.7556008146639,47036295.0,55005824.0,3984764,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,7,959.5124113475177,55005824.0,65004190.0,4999183,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,8,640.5430711610487,65004190.0,68327001.0,1661405,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s2,SpaceInvaders-v5,60,2,9,969.7047496790757,68327001.0,78324716.0,4998857,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,0,161.04640371229698,121.0,10001765.0,5000822,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,1,118.01123595505618,10001765.0,14311596.0,2154915,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,2,125.65853658536585,14311596.0,20543875.0,3116139,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,3,133.69727891156464,20543875.0,27653085.0,3554605,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,4,120.89583333333333,27653085.0,34645927.0,3496421,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,5,114.08256880733946,34645927.0,39626563.0,2490318,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,6,126.04048582995951,39626563.0,45607103.0,2990270,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,7,107.1304347826087,45607103.0,50795910.0,2594403,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s1,Breakout-v5,60,1,8,111.13257575757575,50795910.0,56679060.0,2941575,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s1,Pong-v5,60,1,0,-20.848497495826376,848.0,10000691.0,4999921,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s1,Pong-v5,60,1,1,-20.380281690140844,10000691.0,10501283.0,250296,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s1,Pong-v5,60,1,2,-20.18032786885246,10501283.0,10639260.0,68988,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,0,160.99420289855072,121.0,10001765.0,5000822,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,1,119.11888111888112,10001765.0,14311596.0,2154915,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,2,122.39423076923077,14311596.0,20544120.0,3116262,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,3,134.10775862068965,20544120.0,27653085.0,3554482,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,4,119.59550561797752,27653085.0,34645927.0,3496421,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,5,116.80701754385964,34645927.0,39626563.0,2490318,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,6,122.68316831683168,39626563.0,45607103.0,2990270,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,7,105.82629107981221,45607103.0,50795910.0,2594403,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,8,108.37688442211055,50795910.0,56693092.0,2948591,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,9,117.38903394255874,56693092.0,66689237.0,4998072,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,10,91.01058201058201,66689237.0,71712797.0,2511780,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,11,131.15547703180212,71712797.0,81712956.0,5000079,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,12,91.13140311804008,81712956.0,86963512.0,2625278,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,13,108.70193740685544,86963512.0,94789101.0,3912794,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s1,Breakout-v5,75,1,14,118.17216981132076,94789101.0,104778609.0,4994754,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,0,1087.6114649681529,401.0,10007027.0,5003313,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,1,958.4886363636364,10007027.0,17990925.0,3991949,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,2,920.791788856305,17990925.0,24598790.0,3303932,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,3,925.3629032258065,24598790.0,31260522.0,3330866,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,4,967.9789272030652,31260522.0,41260127.0,4999802,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,5,969.5290581162325,41260127.0,50443460.0,4591666,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,6,915.164113785558,50443460.0,58671793.0,4114166,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,7,949.2355371900826,58671793.0,67838537.0,4583372,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S60-s1,SpaceInvaders-v5,60,1,8,923.9643652561247,67838537.0,75734345.0,3947904,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s2,Breakout-v5,75,2,0,1.6556350626118068,213.0,10000270.0,5000028,0.5
